domain,category,detected_at
enbridge-bill-payment.com,utilities,2025-09-02T20:34:46Z
fortisbc-account.com,utilities,2025-09-02T20:34:46Z
hydroquebec-payment.com,utilities,2025-09-02T20:34:46Z
bchydro-bill.com,utilities,2025-09-02T20:34:46Z
saskpower-account.com,utilities,2025-09-02T20:34:46Z
manitobahydro-payment.com,utilities,2025-09-02T20:34:46Z
hydroone-bill.com,utilities,2025-09-02T20:34:46Z
torontohydro-payment.com,utilities,2025-09-02T20:34:46Z
alectra-account.com,utilities,2025-09-02T20:34:46Z
epcor-bill.com,utilities,2025-09-02T20:34:46Z
newfoundlandpower-payment.com,utilities,2025-09-02T20:34:46Z
hydroquebec-verify.com,utilities,2025-09-02T20:34:46Z
bchydro-verify.com,utilities,2025-09-02T20:34:46Z
saskpower-verify.com,utilities,2025-09-02T20:34:46Z
manitobahydro-verify.com,utilities,2025-09-02T20:34:46Z
bell-account-verify.com,utilities,2025-09-02T20:34:46Z
rogers-secure-login.com,utilities,2025-09-02T20:34:46Z
telus-verify.com,utilities,2025-09-02T20:34:46Z
shaw-account-update.com,utilities,2025-09-02T20:34:46Z
cogeco-secure.com,utilities,2025-09-02T20:34:46Z
videotron-verify.com,utilities,2025-09-02T20:34:46Z
freedommobile-secure.com,utilities,2025-09-02T20:34:46Z
koodo-verify.com,utilities,2025-09-02T20:34:46Z
virginmobile-secure.com,utilities,2025-09-02T20:34:46Z
fido-account-update.com,utilities,2025-09-02T20:34:46Z
chatr-secure.com,utilities,2025-09-02T20:34:46Z
publicmobile-verify.com,utilities,2025-09-02T20:34:46Z
bell-secure-login.com,utilities,2025-09-02T20:34:46Z
rogers-verify.com,utilities,2025-09-02T20:34:46Z
telus-secure-login.com,utilities,2025-09-02T20:34:46Z
shaw-verify.com,utilities,2025-09-02T20:34:46Z
cogeco-verify.com,utilities,2025-09-02T20:34:46Z
videotron-secure-login.com,utilities,2025-09-02T20:34:46Z
enbridge-verify.com,utilities,2025-09-02T20:34:46Z
fortisbc-verify.com,utilities,2025-09-02T20:34:46Z
fortisalberta-verify.com,utilities,2025-09-02T20:34:46Z
atcoelectric-verify.com,utilities,2025-09-02T20:34:46Z
epcor-verify.com,utilities,2025-09-02T20:34:46Z
transalta-verify.com,utilities,2025-09-02T20:34:46Z
capitalpower-verify.com,utilities,2025-09-02T20:34:46Z
brookfieldrenewable-verify.com,utilities,2025-09-02T20:34:46Z
utility-bill-payment.com,utilities,2025-09-02T20:34:46Z
utility-account-verify.com,utilities,2025-09-02T20:34:46Z
utility-secure-login.com,utilities,2025-09-02T20:34:46Z
utility-verify.com,utilities,2025-09-02T20:34:46Z
utility-secure.com,utilities,2025-09-02T20:34:46Z
utility-account-update.com,utilities,2025-09-02T20:34:46Z
