domain,category,detected_at
atcoelectric-verify.com,utilities,2025-09-02T18:49:07Z
utility-account-verify.com,utilities,2025-09-02T18:49:07Z
cogeco-verify.com,utilities,2025-09-02T18:49:07Z
newfoundlandpower-payment.com,utilities,2025-09-02T18:49:07Z
rogers-secure-login.com,utilities,2025-09-02T18:49:07Z
rogers-verify.com,utilities,2025-09-02T18:49:07Z
transalta-verify.com,utilities,2025-09-02T18:49:07Z
publicmobile-verify.com,utilities,2025-09-02T18:49:07Z
virginmobile-secure.com,utilities,2025-09-02T18:49:07Z
fortisbc-account.com,utilities,2025-09-02T18:49:07Z
bell-account-verify.com,utilities,2025-09-02T18:49:07Z
chatr-secure.com,utilities,2025-09-02T18:49:07Z
cogeco-secure.com,utilities,2025-09-02T18:49:07Z
capitalpower-verify.com,utilities,2025-09-02T18:49:07Z
utility-bill-payment.com,utilities,2025-09-02T18:49:07Z
utility-secure-login.com,utilities,2025-09-02T18:49:07Z
bchydro-bill.com,utilities,2025-09-02T18:49:07Z
telus-secure-login.com,utilities,2025-09-02T18:49:07Z
shaw-verify.com,utilities,2025-09-02T18:49:07Z
freedommobile-secure.com,utilities,2025-09-02T18:49:07Z
torontohydro-payment.com,utilities,2025-09-02T18:49:07Z
saskpower-verify.com,utilities,2025-09-02T18:49:07Z
fortisalberta-verify.com,utilities,2025-09-02T18:49:07Z
koodo-verify.com,utilities,2025-09-02T18:49:07Z
bell-secure-login.com,utilities,2025-09-02T18:49:07Z
enbridge-verify.com,utilities,2025-09-02T18:49:07Z
hydroquebec-verify.com,utilities,2025-09-02T18:49:07Z
enbridge-bill-payment.com,utilities,2025-09-02T18:49:07Z
telus-verify.com,utilities,2025-09-02T18:49:07Z
saskpower-account.com,utilities,2025-09-02T18:49:07Z
utility-verify.com,utilities,2025-09-02T18:49:07Z
manitobahydro-verify.com,utilities,2025-09-02T18:49:07Z
hydroone-bill.com,utilities,2025-09-02T18:49:07Z
shaw-account-update.com,utilities,2025-09-02T18:49:07Z
manitobahydro-payment.com,utilities,2025-09-02T18:49:07Z
epcor-bill.com,utilities,2025-09-02T18:49:07Z
fido-account-update.com,utilities,2025-09-02T18:49:07Z
fortisbc-verify.com,utilities,2025-09-02T18:49:07Z
utility-account-update.com,utilities,2025-09-02T18:49:07Z
videotron-secure-login.com,utilities,2025-09-02T18:49:07Z
hydroquebec-payment.com,utilities,2025-09-02T18:49:07Z
brookfieldrenewable-verify.com,utilities,2025-09-02T18:49:07Z
bchydro-verify.com,utilities,2025-09-02T18:49:07Z
utility-secure.com,utilities,2025-09-02T18:49:07Z
videotron-verify.com,utilities,2025-09-02T18:49:07Z
alectra-account.com,utilities,2025-09-02T18:49:07Z
epcor-verify.com,utilities,2025-09-02T18:49:07Z
