domain,category,detected_at
videotron-verify.com,utilities,2025-09-01T20:41:40Z
transalta-verify.com,utilities,2025-09-01T20:41:40Z
utility-secure.com,utilities,2025-09-01T20:41:40Z
torontohydro-payment.com,utilities,2025-09-01T20:41:40Z
fortisbc-verify.com,utilities,2025-09-01T20:41:40Z
utility-account-verify.com,utilities,2025-09-01T20:41:40Z
koodo-verify.com,utilities,2025-09-01T20:41:40Z
utility-secure-login.com,utilities,2025-09-01T20:41:40Z
shaw-verify.com,utilities,2025-09-01T20:41:40Z
newfoundlandpower-payment.com,utilities,2025-09-01T20:41:40Z
saskpower-account.com,utilities,2025-09-01T20:41:40Z
chatr-secure.com,utilities,2025-09-01T20:41:40Z
virginmobile-secure.com,utilities,2025-09-01T20:41:40Z
utility-account-update.com,utilities,2025-09-01T20:41:40Z
cogeco-secure.com,utilities,2025-09-01T20:41:40Z
telus-verify.com,utilities,2025-09-01T20:41:40Z
atcoelectric-verify.com,utilities,2025-09-01T20:41:40Z
epcor-verify.com,utilities,2025-09-01T20:41:40Z
bchydro-bill.com,utilities,2025-09-01T20:41:40Z
enbridge-verify.com,utilities,2025-09-01T20:41:40Z
bchydro-verify.com,utilities,2025-09-01T20:41:40Z
fortisalberta-verify.com,utilities,2025-09-01T20:41:40Z
manitobahydro-payment.com,utilities,2025-09-01T20:41:40Z
hydroquebec-payment.com,utilities,2025-09-01T20:41:40Z
fortisbc-account.com,utilities,2025-09-01T20:41:40Z
fido-account-update.com,utilities,2025-09-01T20:41:40Z
rogers-secure-login.com,utilities,2025-09-01T20:41:40Z
hydroquebec-verify.com,utilities,2025-09-01T20:41:40Z
manitobahydro-verify.com,utilities,2025-09-01T20:41:40Z
publicmobile-verify.com,utilities,2025-09-01T20:41:40Z
capitalpower-verify.com,utilities,2025-09-01T20:41:40Z
bell-account-verify.com,utilities,2025-09-01T20:41:40Z
epcor-bill.com,utilities,2025-09-01T20:41:40Z
shaw-account-update.com,utilities,2025-09-01T20:41:40Z
utility-bill-payment.com,utilities,2025-09-01T20:41:40Z
cogeco-verify.com,utilities,2025-09-01T20:41:40Z
alectra-account.com,utilities,2025-09-01T20:41:40Z
rogers-verify.com,utilities,2025-09-01T20:41:40Z
enbridge-bill-payment.com,utilities,2025-09-01T20:41:40Z
freedommobile-secure.com,utilities,2025-09-01T20:41:40Z
utility-verify.com,utilities,2025-09-01T20:41:40Z
videotron-secure-login.com,utilities,2025-09-01T20:41:40Z
bell-secure-login.com,utilities,2025-09-01T20:41:40Z
telus-secure-login.com,utilities,2025-09-01T20:41:40Z
brookfieldrenewable-verify.com,utilities,2025-09-01T20:41:40Z
saskpower-verify.com,utilities,2025-09-01T20:41:40Z
hydroone-bill.com,utilities,2025-09-01T20:41:40Z
