domain,category,detected_at
bell-secure-login.com,utilities,2025-09-01T21:11:55Z
utility-verify.com,utilities,2025-09-01T21:11:55Z
shaw-verify.com,utilities,2025-09-01T21:11:55Z
torontohydro-payment.com,utilities,2025-09-01T21:11:55Z
bchydro-verify.com,utilities,2025-09-01T21:11:55Z
rogers-verify.com,utilities,2025-09-01T21:11:55Z
enbridge-verify.com,utilities,2025-09-01T21:11:55Z
freedommobile-secure.com,utilities,2025-09-01T21:11:55Z
telus-verify.com,utilities,2025-09-01T21:11:55Z
telus-secure-login.com,utilities,2025-09-01T21:11:55Z
atcoelectric-verify.com,utilities,2025-09-01T21:11:55Z
enbridge-bill-payment.com,utilities,2025-09-01T21:11:55Z
hydroone-bill.com,utilities,2025-09-01T21:11:55Z
saskpower-verify.com,utilities,2025-09-01T21:11:55Z
manitobahydro-verify.com,utilities,2025-09-01T21:11:55Z
utility-account-verify.com,utilities,2025-09-01T21:11:55Z
transalta-verify.com,utilities,2025-09-01T21:11:55Z
hydroquebec-verify.com,utilities,2025-09-01T21:11:55Z
shaw-account-update.com,utilities,2025-09-01T21:11:55Z
alectra-account.com,utilities,2025-09-01T21:11:55Z
bchydro-bill.com,utilities,2025-09-01T21:11:55Z
videotron-secure-login.com,utilities,2025-09-01T21:11:55Z
epcor-verify.com,utilities,2025-09-01T21:11:55Z
utility-secure.com,utilities,2025-09-01T21:11:55Z
capitalpower-verify.com,utilities,2025-09-01T21:11:55Z
hydroquebec-payment.com,utilities,2025-09-01T21:11:55Z
fortisbc-account.com,utilities,2025-09-01T21:11:55Z
fortisbc-verify.com,utilities,2025-09-01T21:11:55Z
utility-bill-payment.com,utilities,2025-09-01T21:11:55Z
videotron-verify.com,utilities,2025-09-01T21:11:55Z
epcor-bill.com,utilities,2025-09-01T21:11:55Z
brookfieldrenewable-verify.com,utilities,2025-09-01T21:11:55Z
rogers-secure-login.com,utilities,2025-09-01T21:11:55Z
utility-secure-login.com,utilities,2025-09-01T21:11:55Z
cogeco-secure.com,utilities,2025-09-01T21:11:55Z
manitobahydro-payment.com,utilities,2025-09-01T21:11:55Z
fido-account-update.com,utilities,2025-09-01T21:11:55Z
virginmobile-secure.com,utilities,2025-09-01T21:11:55Z
utility-account-update.com,utilities,2025-09-01T21:11:55Z
bell-account-verify.com,utilities,2025-09-01T21:11:55Z
newfoundlandpower-payment.com,utilities,2025-09-01T21:11:55Z
saskpower-account.com,utilities,2025-09-01T21:11:55Z
publicmobile-verify.com,utilities,2025-09-01T21:11:55Z
fortisalberta-verify.com,utilities,2025-09-01T21:11:55Z
koodo-verify.com,utilities,2025-09-01T21:11:55Z
cogeco-verify.com,utilities,2025-09-01T21:11:55Z
chatr-secure.com,utilities,2025-09-01T21:11:55Z
