domain,category,detected_at
transalta-verify.com,utilities,2025-09-01T21:49:33Z
bchydro-bill.com,utilities,2025-09-01T21:49:33Z
virginmobile-secure.com,utilities,2025-09-01T21:49:33Z
enbridge-verify.com,utilities,2025-09-01T21:49:33Z
fortisbc-verify.com,utilities,2025-09-01T21:49:33Z
fortisalberta-verify.com,utilities,2025-09-01T21:49:33Z
atcoelectric-verify.com,utilities,2025-09-01T21:49:33Z
hydroone-bill.com,utilities,2025-09-01T21:49:33Z
fortisbc-account.com,utilities,2025-09-01T21:49:33Z
bchydro-verify.com,utilities,2025-09-01T21:49:33Z
torontohydro-payment.com,utilities,2025-09-01T21:49:33Z
shaw-account-update.com,utilities,2025-09-01T21:49:33Z
epcor-bill.com,utilities,2025-09-01T21:49:33Z
videotron-secure-login.com,utilities,2025-09-01T21:49:33Z
hydroquebec-payment.com,utilities,2025-09-01T21:49:33Z
capitalpower-verify.com,utilities,2025-09-01T21:49:33Z
alectra-account.com,utilities,2025-09-01T21:49:33Z
epcor-verify.com,utilities,2025-09-01T21:49:33Z
bell-secure-login.com,utilities,2025-09-01T21:49:33Z
saskpower-account.com,utilities,2025-09-01T21:49:33Z
hydroquebec-verify.com,utilities,2025-09-01T21:49:33Z
manitobahydro-verify.com,utilities,2025-09-01T21:49:33Z
koodo-verify.com,utilities,2025-09-01T21:49:33Z
utility-secure.com,utilities,2025-09-01T21:49:33Z
bell-account-verify.com,utilities,2025-09-01T21:49:33Z
shaw-verify.com,utilities,2025-09-01T21:49:33Z
telus-verify.com,utilities,2025-09-01T21:49:33Z
telus-secure-login.com,utilities,2025-09-01T21:49:33Z
utility-account-verify.com,utilities,2025-09-01T21:49:33Z
rogers-secure-login.com,utilities,2025-09-01T21:49:33Z
manitobahydro-payment.com,utilities,2025-09-01T21:49:33Z
utility-bill-payment.com,utilities,2025-09-01T21:49:33Z
newfoundlandpower-payment.com,utilities,2025-09-01T21:49:33Z
cogeco-secure.com,utilities,2025-09-01T21:49:33Z
publicmobile-verify.com,utilities,2025-09-01T21:49:33Z
saskpower-verify.com,utilities,2025-09-01T21:49:33Z
enbridge-bill-payment.com,utilities,2025-09-01T21:49:33Z
cogeco-verify.com,utilities,2025-09-01T21:49:33Z
brookfieldrenewable-verify.com,utilities,2025-09-01T21:49:33Z
videotron-verify.com,utilities,2025-09-01T21:49:33Z
freedommobile-secure.com,utilities,2025-09-01T21:49:33Z
rogers-verify.com,utilities,2025-09-01T21:49:33Z
utility-verify.com,utilities,2025-09-01T21:49:33Z
fido-account-update.com,utilities,2025-09-01T21:49:33Z
utility-account-update.com,utilities,2025-09-01T21:49:33Z
utility-secure-login.com,utilities,2025-09-01T21:49:33Z
chatr-secure.com,utilities,2025-09-01T21:49:33Z
