domain,category,detected_at
epcor-verify.com,utilities,2025-09-01T19:50:52Z
manitobahydro-payment.com,utilities,2025-09-01T19:50:52Z
shaw-account-update.com,utilities,2025-09-01T19:50:52Z
bell-secure-login.com,utilities,2025-09-01T19:50:52Z
hydroquebec-verify.com,utilities,2025-09-01T19:50:52Z
fortisbc-verify.com,utilities,2025-09-01T19:50:52Z
koodo-verify.com,utilities,2025-09-01T19:50:52Z
bchydro-bill.com,utilities,2025-09-01T19:50:52Z
hydroone-bill.com,utilities,2025-09-01T19:50:52Z
bchydro-verify.com,utilities,2025-09-01T19:50:52Z
rogers-verify.com,utilities,2025-09-01T19:50:52Z
utility-bill-payment.com,utilities,2025-09-01T19:50:52Z
atcoelectric-verify.com,utilities,2025-09-01T19:50:52Z
epcor-bill.com,utilities,2025-09-01T19:50:52Z
hydroquebec-payment.com,utilities,2025-09-01T19:50:52Z
newfoundlandpower-payment.com,utilities,2025-09-01T19:50:52Z
videotron-verify.com,utilities,2025-09-01T19:50:52Z
cogeco-secure.com,utilities,2025-09-01T19:50:52Z
videotron-secure-login.com,utilities,2025-09-01T19:50:52Z
fortisalberta-verify.com,utilities,2025-09-01T19:50:52Z
rogers-secure-login.com,utilities,2025-09-01T19:50:52Z
publicmobile-verify.com,utilities,2025-09-01T19:50:52Z
saskpower-verify.com,utilities,2025-09-01T19:50:52Z
fortisbc-account.com,utilities,2025-09-01T19:50:52Z
freedommobile-secure.com,utilities,2025-09-01T19:50:52Z
manitobahydro-verify.com,utilities,2025-09-01T19:50:52Z
utility-account-update.com,utilities,2025-09-01T19:50:52Z
alectra-account.com,utilities,2025-09-01T19:50:52Z
torontohydro-payment.com,utilities,2025-09-01T19:50:52Z
virginmobile-secure.com,utilities,2025-09-01T19:50:52Z
chatr-secure.com,utilities,2025-09-01T19:50:52Z
saskpower-account.com,utilities,2025-09-01T19:50:52Z
brookfieldrenewable-verify.com,utilities,2025-09-01T19:50:52Z
fido-account-update.com,utilities,2025-09-01T19:50:52Z
bell-account-verify.com,utilities,2025-09-01T19:50:52Z
cogeco-verify.com,utilities,2025-09-01T19:50:52Z
utility-verify.com,utilities,2025-09-01T19:50:52Z
telus-verify.com,utilities,2025-09-01T19:50:52Z
utility-secure.com,utilities,2025-09-01T19:50:52Z
telus-secure-login.com,utilities,2025-09-01T19:50:52Z
utility-secure-login.com,utilities,2025-09-01T19:50:52Z
capitalpower-verify.com,utilities,2025-09-01T19:50:52Z
utility-account-verify.com,utilities,2025-09-01T19:50:52Z
enbridge-verify.com,utilities,2025-09-01T19:50:52Z
transalta-verify.com,utilities,2025-09-01T19:50:52Z
enbridge-bill-payment.com,utilities,2025-09-01T19:50:52Z
shaw-verify.com,utilities,2025-09-01T19:50:52Z
