domain,category,detected_at
enbridge-bill-payment.com,utilities,2025-09-01T19:35:11Z
virginmobile-secure.com,utilities,2025-09-01T19:35:11Z
bchydro-bill.com,utilities,2025-09-01T19:35:11Z
fortisbc-account.com,utilities,2025-09-01T19:35:11Z
hydroquebec-payment.com,utilities,2025-09-01T19:35:11Z
enbridge-verify.com,utilities,2025-09-01T19:35:11Z
videotron-secure-login.com,utilities,2025-09-01T19:35:11Z
alectra-account.com,utilities,2025-09-01T19:35:11Z
fortisalberta-verify.com,utilities,2025-09-01T19:35:11Z
videotron-verify.com,utilities,2025-09-01T19:35:11Z
utility-verify.com,utilities,2025-09-01T19:35:11Z
publicmobile-verify.com,utilities,2025-09-01T19:35:11Z
telus-verify.com,utilities,2025-09-01T19:35:11Z
hydroquebec-verify.com,utilities,2025-09-01T19:35:11Z
utility-secure-login.com,utilities,2025-09-01T19:35:11Z
brookfieldrenewable-verify.com,utilities,2025-09-01T19:35:11Z
epcor-bill.com,utilities,2025-09-01T19:35:11Z
torontohydro-payment.com,utilities,2025-09-01T19:35:11Z
atcoelectric-verify.com,utilities,2025-09-01T19:35:11Z
rogers-secure-login.com,utilities,2025-09-01T19:35:11Z
saskpower-verify.com,utilities,2025-09-01T19:35:11Z
koodo-verify.com,utilities,2025-09-01T19:35:11Z
manitobahydro-verify.com,utilities,2025-09-01T19:35:11Z
utility-secure.com,utilities,2025-09-01T19:35:11Z
utility-account-update.com,utilities,2025-09-01T19:35:11Z
capitalpower-verify.com,utilities,2025-09-01T19:35:11Z
telus-secure-login.com,utilities,2025-09-01T19:35:11Z
chatr-secure.com,utilities,2025-09-01T19:35:11Z
shaw-account-update.com,utilities,2025-09-01T19:35:11Z
freedommobile-secure.com,utilities,2025-09-01T19:35:11Z
utility-bill-payment.com,utilities,2025-09-01T19:35:11Z
hydroone-bill.com,utilities,2025-09-01T19:35:11Z
fido-account-update.com,utilities,2025-09-01T19:35:11Z
transalta-verify.com,utilities,2025-09-01T19:35:11Z
newfoundlandpower-payment.com,utilities,2025-09-01T19:35:11Z
shaw-verify.com,utilities,2025-09-01T19:35:11Z
bell-secure-login.com,utilities,2025-09-01T19:35:11Z
manitobahydro-payment.com,utilities,2025-09-01T19:35:11Z
rogers-verify.com,utilities,2025-09-01T19:35:11Z
cogeco-verify.com,utilities,2025-09-01T19:35:11Z
bchydro-verify.com,utilities,2025-09-01T19:35:11Z
utility-account-verify.com,utilities,2025-09-01T19:35:11Z
bell-account-verify.com,utilities,2025-09-01T19:35:11Z
epcor-verify.com,utilities,2025-09-01T19:35:11Z
saskpower-account.com,utilities,2025-09-01T19:35:11Z
fortisbc-verify.com,utilities,2025-09-01T19:35:11Z
cogeco-secure.com,utilities,2025-09-01T19:35:11Z
