domain,category,detected_at
telus-verify.com,utilities,2025-09-01T21:20:05Z
bchydro-bill.com,utilities,2025-09-01T21:20:05Z
fortisalberta-verify.com,utilities,2025-09-01T21:20:05Z
utility-secure-login.com,utilities,2025-09-01T21:20:05Z
videotron-secure-login.com,utilities,2025-09-01T21:20:05Z
bchydro-verify.com,utilities,2025-09-01T21:20:05Z
saskpower-account.com,utilities,2025-09-01T21:20:05Z
hydroone-bill.com,utilities,2025-09-01T21:20:05Z
alectra-account.com,utilities,2025-09-01T21:20:05Z
utility-account-verify.com,utilities,2025-09-01T21:20:05Z
hydroquebec-payment.com,utilities,2025-09-01T21:20:05Z
enbridge-bill-payment.com,utilities,2025-09-01T21:20:05Z
utility-bill-payment.com,utilities,2025-09-01T21:20:05Z
videotron-verify.com,utilities,2025-09-01T21:20:05Z
shaw-verify.com,utilities,2025-09-01T21:20:05Z
hydroquebec-verify.com,utilities,2025-09-01T21:20:05Z
rogers-verify.com,utilities,2025-09-01T21:20:05Z
koodo-verify.com,utilities,2025-09-01T21:20:05Z
bell-secure-login.com,utilities,2025-09-01T21:20:05Z
newfoundlandpower-payment.com,utilities,2025-09-01T21:20:05Z
fortisbc-verify.com,utilities,2025-09-01T21:20:05Z
transalta-verify.com,utilities,2025-09-01T21:20:05Z
bell-account-verify.com,utilities,2025-09-01T21:20:05Z
manitobahydro-payment.com,utilities,2025-09-01T21:20:05Z
brookfieldrenewable-verify.com,utilities,2025-09-01T21:20:05Z
publicmobile-verify.com,utilities,2025-09-01T21:20:05Z
capitalpower-verify.com,utilities,2025-09-01T21:20:05Z
fortisbc-account.com,utilities,2025-09-01T21:20:05Z
chatr-secure.com,utilities,2025-09-01T21:20:05Z
epcor-bill.com,utilities,2025-09-01T21:20:05Z
telus-secure-login.com,utilities,2025-09-01T21:20:05Z
manitobahydro-verify.com,utilities,2025-09-01T21:20:05Z
torontohydro-payment.com,utilities,2025-09-01T21:20:05Z
utility-verify.com,utilities,2025-09-01T21:20:05Z
atcoelectric-verify.com,utilities,2025-09-01T21:20:05Z
utility-account-update.com,utilities,2025-09-01T21:20:05Z
fido-account-update.com,utilities,2025-09-01T21:20:05Z
cogeco-verify.com,utilities,2025-09-01T21:20:05Z
enbridge-verify.com,utilities,2025-09-01T21:20:05Z
cogeco-secure.com,utilities,2025-09-01T21:20:05Z
virginmobile-secure.com,utilities,2025-09-01T21:20:05Z
saskpower-verify.com,utilities,2025-09-01T21:20:05Z
utility-secure.com,utilities,2025-09-01T21:20:05Z
rogers-secure-login.com,utilities,2025-09-01T21:20:05Z
shaw-account-update.com,utilities,2025-09-01T21:20:05Z
epcor-verify.com,utilities,2025-09-01T21:20:05Z
freedommobile-secure.com,utilities,2025-09-01T21:20:05Z
