domain,category,detected_at
etransferdeposit25.com,government,2025-09-04T04:00:06Z
reviewgsthstca.com,government,2025-09-04T04:00:06Z
hstcra.com,government,2025-09-04T04:00:06Z
authhstdeposit.com,government,2025-09-04T04:00:06Z
cra-refund-verify.com,government,2025-09-04T04:00:06Z
cra-gst-verify.com,government,2025-09-04T04:00:06Z
cra-hst-verify.com,government,2025-09-04T04:00:06Z
cra-account-secure.com,government,2025-09-04T04:00:06Z
cra-login-verify.com,government,2025-09-04T04:00:06Z
cra-secure-login.com,government,2025-09-04T04:00:06Z
cra-verify.com,government,2025-09-04T04:00:06Z
cra-secure.com,government,2025-09-04T04:00:06Z
cra-account-update.com,government,2025-09-04T04:00:06Z
cra-mobile-verify.com,government,2025-09-04T04:00:06Z
cra-online-verify.com,government,2025-09-04T04:00:06Z
canpost-orderinfo-help.com,government,2025-09-04T04:00:06Z
canadapost-packagereschedule.com,government,2025-09-04T04:00:06Z
redelivercadpost.com,government,2025-09-04T04:00:06Z
setup-canada6517-post4278-now.com,government,2025-09-04T04:00:06Z
redelivauth.com,government,2025-09-04T04:00:06Z
canadapost-tracking.com,government,2025-09-04T04:00:06Z
canadapost-delivery.com,government,2025-09-04T04:00:06Z
canadapost-package.com,government,2025-09-04T04:00:06Z
canadapost-verify.com,government,2025-09-04T04:00:06Z
canadapost-secure.com,government,2025-09-04T04:00:06Z
canadapost-login.com,government,2025-09-04T04:00:06Z
canadapost-account.com,government,2025-09-04T04:00:06Z
gov-canada-eta.com,government,2025-09-04T04:00:06Z
canada-etavisa.info,government,2025-09-04T04:00:06Z
canada-immigration-verify.com,government,2025-09-04T04:00:06Z
canada-passport-verify.com,government,2025-09-04T04:00:06Z
canada-visa-verify.com,government,2025-09-04T04:00:06Z
canada-eta-verify.com,government,2025-09-04T04:00:06Z
canada-immigration-secure.com,government,2025-09-04T04:00:06Z
canada-passport-secure.com,government,2025-09-04T04:00:06Z
canada-visa-secure.com,government,2025-09-04T04:00:06Z
canada-eta-secure.com,government,2025-09-04T04:00:06Z
ontario-license-verify.com,government,2025-09-04T04:00:06Z
ontario-health-verify.com,government,2025-09-04T04:00:06Z
quebec-services-verify.com,government,2025-09-04T04:00:06Z
alberta-account-verify.com,government,2025-09-04T04:00:06Z
bc-services-verify.com,government,2025-09-04T04:00:06Z
ontario-secure.com,government,2025-09-04T04:00:06Z
quebec-secure.com,government,2025-09-04T04:00:06Z
alberta-secure.com,government,2025-09-04T04:00:06Z
bc-secure.com,government,2025-09-04T04:00:06Z
ontario-verify.com,government,2025-09-04T04:00:06Z
quebec-verify.com,government,2025-09-04T04:00:06Z
alberta-verify.com,government,2025-09-04T04:00:06Z
bc-verify.com,government,2025-09-04T04:00:06Z
servicecanada-verify.com,government,2025-09-04T04:00:06Z
elections-canada-verify.com,government,2025-09-04T04:00:06Z
rcmp-verify.com,government,2025-09-04T04:00:06Z
canada-border-verify.com,government,2025-09-04T04:00:06Z
canada-transport-verify.com,government,2025-09-04T04:00:06Z
servicecanada-secure.com,government,2025-09-04T04:00:06Z
elections-canada-secure.com,government,2025-09-04T04:00:06Z
rcmp-secure.com,government,2025-09-04T04:00:06Z
canada-border-secure.com,government,2025-09-04T04:00:06Z
canada-transport-secure.com,government,2025-09-04T04:00:06Z
servicecanada-login.com,government,2025-09-04T04:00:06Z
elections-canada-login.com,government,2025-09-04T04:00:06Z
rcmp-login.com,government,2025-09-04T04:00:06Z
canada-border-login.com,government,2025-09-04T04:00:06Z
canada-transport-login.com,government,2025-09-04T04:00:06Z
