domain,category,detected_at
rcmp-verify.com,government,2025-09-01T21:25:56Z
cra-account-update.com,government,2025-09-01T21:25:56Z
canada-visa-secure.com,government,2025-09-01T21:25:56Z
canada-border-verify.com,government,2025-09-01T21:25:56Z
hstcra.com,government,2025-09-01T21:25:56Z
bc-services-verify.com,government,2025-09-01T21:25:56Z
servicecanada-verify.com,government,2025-09-01T21:25:56Z
quebec-secure.com,government,2025-09-01T21:25:56Z
bc-secure.com,government,2025-09-01T21:25:56Z
canada-eta-verify.com,government,2025-09-01T21:25:56Z
canadapost-packagereschedule.com,government,2025-09-01T21:25:56Z
alberta-secure.com,government,2025-09-01T21:25:56Z
cra-verify.com,government,2025-09-01T21:25:56Z
servicecanada-secure.com,government,2025-09-01T21:25:56Z
canada-transport-login.com,government,2025-09-01T21:25:56Z
canada-border-secure.com,government,2025-09-01T21:25:56Z
elections-canada-secure.com,government,2025-09-01T21:25:56Z
gov-canada-eta.com,government,2025-09-01T21:25:56Z
authhstdeposit.com,government,2025-09-01T21:25:56Z
bc-verify.com,government,2025-09-01T21:25:56Z
cra-secure-login.com,government,2025-09-01T21:25:56Z
canadapost-secure.com,government,2025-09-01T21:25:56Z
cra-refund-verify.com,government,2025-09-01T21:25:56Z
cra-account-secure.com,government,2025-09-01T21:25:56Z
cra-login-verify.com,government,2025-09-01T21:25:56Z
redelivauth.com,government,2025-09-01T21:25:56Z
canadapost-tracking.com,government,2025-09-01T21:25:56Z
canadapost-account.com,government,2025-09-01T21:25:56Z
quebec-services-verify.com,government,2025-09-01T21:25:56Z
cra-mobile-verify.com,government,2025-09-01T21:25:56Z
cra-gst-verify.com,government,2025-09-01T21:25:56Z
canpost-orderinfo-help.com,government,2025-09-01T21:25:56Z
reviewgsthstca.com,government,2025-09-01T21:25:56Z
canada-visa-verify.com,government,2025-09-01T21:25:56Z
ontario-license-verify.com,government,2025-09-01T21:25:56Z
quebec-verify.com,government,2025-09-01T21:25:56Z
rcmp-secure.com,government,2025-09-01T21:25:56Z
etransferdeposit25.com,government,2025-09-01T21:25:56Z
redelivercadpost.com,government,2025-09-01T21:25:56Z
canada-immigration-secure.com,government,2025-09-01T21:25:56Z
alberta-account-verify.com,government,2025-09-01T21:25:56Z
canada-passport-verify.com,government,2025-09-01T21:25:56Z
ontario-secure.com,government,2025-09-01T21:25:56Z
canadapost-package.com,government,2025-09-01T21:25:56Z
elections-canada-verify.com,government,2025-09-01T21:25:56Z
canada-transport-verify.com,government,2025-09-01T21:25:56Z
canada-eta-secure.com,government,2025-09-01T21:25:56Z
canadapost-login.com,government,2025-09-01T21:25:56Z
canadapost-delivery.com,government,2025-09-01T21:25:56Z
ontario-verify.com,government,2025-09-01T21:25:56Z
setup-canada6517-post4278-now.com,government,2025-09-01T21:25:56Z
rcmp-login.com,government,2025-09-01T21:25:56Z
cra-hst-verify.com,government,2025-09-01T21:25:56Z
cra-online-verify.com,government,2025-09-01T21:25:56Z
alberta-verify.com,government,2025-09-01T21:25:56Z
canada-passport-secure.com,government,2025-09-01T21:25:56Z
canada-immigration-verify.com,government,2025-09-01T21:25:56Z
cra-secure.com,government,2025-09-01T21:25:56Z
elections-canada-login.com,government,2025-09-01T21:25:56Z
canada-etavisa.info,government,2025-09-01T21:25:56Z
canada-transport-secure.com,government,2025-09-01T21:25:56Z
canadapost-verify.com,government,2025-09-01T21:25:56Z
servicecanada-login.com,government,2025-09-01T21:25:56Z
ontario-health-verify.com,government,2025-09-01T21:25:56Z
canada-border-login.com,government,2025-09-01T21:25:56Z
