domain,category,detected_at
canpost-orderinfo-help.com,government,2025-09-01T21:49:33Z
bc-services-verify.com,government,2025-09-01T21:49:33Z
canada-passport-verify.com,government,2025-09-01T21:49:33Z
quebec-services-verify.com,government,2025-09-01T21:49:33Z
canadapost-delivery.com,government,2025-09-01T21:49:33Z
cra-gst-verify.com,government,2025-09-01T21:49:33Z
canada-passport-secure.com,government,2025-09-01T21:49:33Z
servicecanada-secure.com,government,2025-09-01T21:49:33Z
canada-border-login.com,government,2025-09-01T21:49:33Z
cra-verify.com,government,2025-09-01T21:49:33Z
servicecanada-login.com,government,2025-09-01T21:49:33Z
canadapost-secure.com,government,2025-09-01T21:49:33Z
alberta-verify.com,government,2025-09-01T21:49:33Z
canada-immigration-secure.com,government,2025-09-01T21:49:33Z
quebec-secure.com,government,2025-09-01T21:49:33Z
ontario-health-verify.com,government,2025-09-01T21:49:33Z
hstcra.com,government,2025-09-01T21:49:33Z
servicecanada-verify.com,government,2025-09-01T21:49:33Z
quebec-verify.com,government,2025-09-01T21:49:33Z
rcmp-login.com,government,2025-09-01T21:49:33Z
redelivauth.com,government,2025-09-01T21:49:33Z
cra-online-verify.com,government,2025-09-01T21:49:33Z
gov-canada-eta.com,government,2025-09-01T21:49:33Z
ontario-license-verify.com,government,2025-09-01T21:49:33Z
elections-canada-verify.com,government,2025-09-01T21:49:33Z
canada-eta-verify.com,government,2025-09-01T21:49:33Z
canada-border-verify.com,government,2025-09-01T21:49:33Z
canadapost-package.com,government,2025-09-01T21:49:33Z
cra-mobile-verify.com,government,2025-09-01T21:49:33Z
cra-login-verify.com,government,2025-09-01T21:49:33Z
cra-secure.com,government,2025-09-01T21:49:33Z
setup-canada6517-post4278-now.com,government,2025-09-01T21:49:33Z
canada-etavisa.info,government,2025-09-01T21:49:33Z
canada-visa-verify.com,government,2025-09-01T21:49:33Z
canadapost-login.com,government,2025-09-01T21:49:33Z
rcmp-verify.com,government,2025-09-01T21:49:33Z
alberta-account-verify.com,government,2025-09-01T21:49:33Z
canada-transport-verify.com,government,2025-09-01T21:49:33Z
canada-visa-secure.com,government,2025-09-01T21:49:33Z
cra-account-update.com,government,2025-09-01T21:49:33Z
elections-canada-login.com,government,2025-09-01T21:49:33Z
bc-secure.com,government,2025-09-01T21:49:33Z
canadapost-packagereschedule.com,government,2025-09-01T21:49:33Z
canada-eta-secure.com,government,2025-09-01T21:49:33Z
canada-border-secure.com,government,2025-09-01T21:49:33Z
reviewgsthstca.com,government,2025-09-01T21:49:33Z
canadapost-account.com,government,2025-09-01T21:49:33Z
canadapost-tracking.com,government,2025-09-01T21:49:33Z
rcmp-secure.com,government,2025-09-01T21:49:33Z
etransferdeposit25.com,government,2025-09-01T21:49:33Z
canadapost-verify.com,government,2025-09-01T21:49:33Z
canada-transport-login.com,government,2025-09-01T21:49:33Z
elections-canada-secure.com,government,2025-09-01T21:49:33Z
bc-verify.com,government,2025-09-01T21:49:33Z
cra-refund-verify.com,government,2025-09-01T21:49:33Z
redelivercadpost.com,government,2025-09-01T21:49:33Z
canada-immigration-verify.com,government,2025-09-01T21:49:33Z
ontario-secure.com,government,2025-09-01T21:49:33Z
ontario-verify.com,government,2025-09-01T21:49:33Z
cra-hst-verify.com,government,2025-09-01T21:49:33Z
cra-secure-login.com,government,2025-09-01T21:49:33Z
authhstdeposit.com,government,2025-09-01T21:49:33Z
canada-transport-secure.com,government,2025-09-01T21:49:33Z
cra-account-secure.com,government,2025-09-01T21:49:33Z
alberta-secure.com,government,2025-09-01T21:49:33Z
