domain,category,detected_at
bc-secure.com,government,2025-09-01T19:19:10Z
cra-account-update.com,government,2025-09-01T19:19:10Z
elections-canada-login.com,government,2025-09-01T19:19:10Z
reviewgsthstca.com,government,2025-09-01T19:19:10Z
canadapost-verify.com,government,2025-09-01T19:19:10Z
authhstdeposit.com,government,2025-09-01T19:19:10Z
canadapost-login.com,government,2025-09-01T19:19:10Z
redelivercadpost.com,government,2025-09-01T19:19:10Z
alberta-verify.com,government,2025-09-01T19:19:10Z
bc-verify.com,government,2025-09-01T19:19:10Z
canada-border-verify.com,government,2025-09-01T19:19:10Z
canada-etavisa.info,government,2025-09-01T19:19:10Z
rcmp-secure.com,government,2025-09-01T19:19:10Z
setup-canada6517-post4278-now.com,government,2025-09-01T19:19:10Z
canada-transport-login.com,government,2025-09-01T19:19:10Z
redelivauth.com,government,2025-09-01T19:19:10Z
bc-services-verify.com,government,2025-09-01T19:19:10Z
canadapost-tracking.com,government,2025-09-01T19:19:10Z
canadapost-package.com,government,2025-09-01T19:19:10Z
canadapost-packagereschedule.com,government,2025-09-01T19:19:10Z
gov-canada-eta.com,government,2025-09-01T19:19:10Z
canadapost-delivery.com,government,2025-09-01T19:19:10Z
canada-transport-secure.com,government,2025-09-01T19:19:10Z
cra-refund-verify.com,government,2025-09-01T19:19:10Z
hstcra.com,government,2025-09-01T19:19:10Z
ontario-license-verify.com,government,2025-09-01T19:19:10Z
canada-border-login.com,government,2025-09-01T19:19:10Z
canadapost-account.com,government,2025-09-01T19:19:10Z
alberta-account-verify.com,government,2025-09-01T19:19:10Z
canada-passport-verify.com,government,2025-09-01T19:19:10Z
alberta-secure.com,government,2025-09-01T19:19:10Z
canada-transport-verify.com,government,2025-09-01T19:19:10Z
rcmp-login.com,government,2025-09-01T19:19:10Z
canada-passport-secure.com,government,2025-09-01T19:19:10Z
servicecanada-verify.com,government,2025-09-01T19:19:10Z
etransferdeposit25.com,government,2025-09-01T19:19:10Z
cra-hst-verify.com,government,2025-09-01T19:19:10Z
cra-secure.com,government,2025-09-01T19:19:10Z
cra-secure-login.com,government,2025-09-01T19:19:10Z
quebec-services-verify.com,government,2025-09-01T19:19:10Z
ontario-verify.com,government,2025-09-01T19:19:10Z
cra-login-verify.com,government,2025-09-01T19:19:10Z
elections-canada-secure.com,government,2025-09-01T19:19:10Z
canada-border-secure.com,government,2025-09-01T19:19:10Z
servicecanada-secure.com,government,2025-09-01T19:19:10Z
cra-gst-verify.com,government,2025-09-01T19:19:10Z
canada-eta-verify.com,government,2025-09-01T19:19:10Z
cra-account-secure.com,government,2025-09-01T19:19:10Z
canada-immigration-verify.com,government,2025-09-01T19:19:10Z
canada-immigration-secure.com,government,2025-09-01T19:19:10Z
cra-mobile-verify.com,government,2025-09-01T19:19:10Z
canada-eta-secure.com,government,2025-09-01T19:19:10Z
ontario-secure.com,government,2025-09-01T19:19:10Z
canada-visa-verify.com,government,2025-09-01T19:19:10Z
quebec-verify.com,government,2025-09-01T19:19:10Z
canpost-orderinfo-help.com,government,2025-09-01T19:19:10Z
canada-visa-secure.com,government,2025-09-01T19:19:10Z
elections-canada-verify.com,government,2025-09-01T19:19:10Z
canadapost-secure.com,government,2025-09-01T19:19:10Z
quebec-secure.com,government,2025-09-01T19:19:10Z
cra-online-verify.com,government,2025-09-01T19:19:10Z
ontario-health-verify.com,government,2025-09-01T19:19:10Z
servicecanada-login.com,government,2025-09-01T19:19:10Z
cra-verify.com,government,2025-09-01T19:19:10Z
rcmp-verify.com,government,2025-09-01T19:19:10Z
