domain,category,detected_at
canada-eta-secure.com,government,2025-09-01T20:41:40Z
alberta-account-verify.com,government,2025-09-01T20:41:40Z
cra-secure.com,government,2025-09-01T20:41:40Z
canada-immigration-verify.com,government,2025-09-01T20:41:40Z
bc-services-verify.com,government,2025-09-01T20:41:40Z
canadapost-account.com,government,2025-09-01T20:41:40Z
canada-immigration-secure.com,government,2025-09-01T20:41:40Z
quebec-secure.com,government,2025-09-01T20:41:40Z
ontario-secure.com,government,2025-09-01T20:41:40Z
canada-border-secure.com,government,2025-09-01T20:41:40Z
bc-secure.com,government,2025-09-01T20:41:40Z
canada-passport-secure.com,government,2025-09-01T20:41:40Z
cra-online-verify.com,government,2025-09-01T20:41:40Z
canadapost-tracking.com,government,2025-09-01T20:41:40Z
alberta-secure.com,government,2025-09-01T20:41:40Z
alberta-verify.com,government,2025-09-01T20:41:40Z
canadapost-verify.com,government,2025-09-01T20:41:40Z
setup-canada6517-post4278-now.com,government,2025-09-01T20:41:40Z
ontario-health-verify.com,government,2025-09-01T20:41:40Z
canada-visa-verify.com,government,2025-09-01T20:41:40Z
canada-etavisa.info,government,2025-09-01T20:41:40Z
elections-canada-login.com,government,2025-09-01T20:41:40Z
cra-account-update.com,government,2025-09-01T20:41:40Z
canada-border-verify.com,government,2025-09-01T20:41:40Z
hstcra.com,government,2025-09-01T20:41:40Z
etransferdeposit25.com,government,2025-09-01T20:41:40Z
canpost-orderinfo-help.com,government,2025-09-01T20:41:40Z
authhstdeposit.com,government,2025-09-01T20:41:40Z
elections-canada-verify.com,government,2025-09-01T20:41:40Z
cra-account-secure.com,government,2025-09-01T20:41:40Z
quebec-verify.com,government,2025-09-01T20:41:40Z
ontario-verify.com,government,2025-09-01T20:41:40Z
cra-verify.com,government,2025-09-01T20:41:40Z
gov-canada-eta.com,government,2025-09-01T20:41:40Z
canada-passport-verify.com,government,2025-09-01T20:41:40Z
canada-transport-login.com,government,2025-09-01T20:41:40Z
cra-mobile-verify.com,government,2025-09-01T20:41:40Z
redelivercadpost.com,government,2025-09-01T20:41:40Z
cra-secure-login.com,government,2025-09-01T20:41:40Z
canada-border-login.com,government,2025-09-01T20:41:40Z
rcmp-login.com,government,2025-09-01T20:41:40Z
ontario-license-verify.com,government,2025-09-01T20:41:40Z
reviewgsthstca.com,government,2025-09-01T20:41:40Z
rcmp-verify.com,government,2025-09-01T20:41:40Z
canadapost-packagereschedule.com,government,2025-09-01T20:41:40Z
canada-transport-verify.com,government,2025-09-01T20:41:40Z
elections-canada-secure.com,government,2025-09-01T20:41:40Z
canadapost-login.com,government,2025-09-01T20:41:40Z
servicecanada-login.com,government,2025-09-01T20:41:40Z
rcmp-secure.com,government,2025-09-01T20:41:40Z
canadapost-package.com,government,2025-09-01T20:41:40Z
cra-login-verify.com,government,2025-09-01T20:41:40Z
canada-transport-secure.com,government,2025-09-01T20:41:40Z
quebec-services-verify.com,government,2025-09-01T20:41:40Z
redelivauth.com,government,2025-09-01T20:41:40Z
canadapost-secure.com,government,2025-09-01T20:41:40Z
bc-verify.com,government,2025-09-01T20:41:40Z
cra-gst-verify.com,government,2025-09-01T20:41:40Z
canada-visa-secure.com,government,2025-09-01T20:41:40Z
cra-refund-verify.com,government,2025-09-01T20:41:40Z
canadapost-delivery.com,government,2025-09-01T20:41:40Z
servicecanada-verify.com,government,2025-09-01T20:41:40Z
servicecanada-secure.com,government,2025-09-01T20:41:40Z
cra-hst-verify.com,government,2025-09-01T20:41:40Z
canada-eta-verify.com,government,2025-09-01T20:41:40Z
