domain,category,detected_at
ontario-secure.com,government,2025-09-01T21:30:21Z
alberta-verify.com,government,2025-09-01T21:30:21Z
cra-online-verify.com,government,2025-09-01T21:30:21Z
canada-visa-verify.com,government,2025-09-01T21:30:21Z
canada-passport-secure.com,government,2025-09-01T21:30:21Z
cra-login-verify.com,government,2025-09-01T21:30:21Z
canadapost-account.com,government,2025-09-01T21:30:21Z
canada-border-verify.com,government,2025-09-01T21:30:21Z
redelivercadpost.com,government,2025-09-01T21:30:21Z
rcmp-verify.com,government,2025-09-01T21:30:21Z
authhstdeposit.com,government,2025-09-01T21:30:21Z
canadapost-tracking.com,government,2025-09-01T21:30:21Z
canadapost-login.com,government,2025-09-01T21:30:21Z
canada-visa-secure.com,government,2025-09-01T21:30:21Z
servicecanada-verify.com,government,2025-09-01T21:30:21Z
quebec-secure.com,government,2025-09-01T21:30:21Z
bc-secure.com,government,2025-09-01T21:30:21Z
bc-services-verify.com,government,2025-09-01T21:30:21Z
etransferdeposit25.com,government,2025-09-01T21:30:21Z
cra-account-update.com,government,2025-09-01T21:30:21Z
rcmp-secure.com,government,2025-09-01T21:30:21Z
bc-verify.com,government,2025-09-01T21:30:21Z
canada-transport-login.com,government,2025-09-01T21:30:21Z
ontario-verify.com,government,2025-09-01T21:30:21Z
cra-gst-verify.com,government,2025-09-01T21:30:21Z
canada-eta-secure.com,government,2025-09-01T21:30:21Z
canada-etavisa.info,government,2025-09-01T21:30:21Z
canada-transport-secure.com,government,2025-09-01T21:30:21Z
alberta-secure.com,government,2025-09-01T21:30:21Z
canada-passport-verify.com,government,2025-09-01T21:30:21Z
cra-refund-verify.com,government,2025-09-01T21:30:21Z
canadapost-package.com,government,2025-09-01T21:30:21Z
canada-transport-verify.com,government,2025-09-01T21:30:21Z
cra-secure.com,government,2025-09-01T21:30:21Z
canadapost-packagereschedule.com,government,2025-09-01T21:30:21Z
cra-hst-verify.com,government,2025-09-01T21:30:21Z
ontario-license-verify.com,government,2025-09-01T21:30:21Z
canadapost-secure.com,government,2025-09-01T21:30:21Z
redelivauth.com,government,2025-09-01T21:30:21Z
quebec-services-verify.com,government,2025-09-01T21:30:21Z
cra-mobile-verify.com,government,2025-09-01T21:30:21Z
canada-eta-verify.com,government,2025-09-01T21:30:21Z
cra-secure-login.com,government,2025-09-01T21:30:21Z
servicecanada-login.com,government,2025-09-01T21:30:21Z
canada-immigration-verify.com,government,2025-09-01T21:30:21Z
canpost-orderinfo-help.com,government,2025-09-01T21:30:21Z
elections-canada-login.com,government,2025-09-01T21:30:21Z
rcmp-login.com,government,2025-09-01T21:30:21Z
elections-canada-secure.com,government,2025-09-01T21:30:21Z
hstcra.com,government,2025-09-01T21:30:21Z
gov-canada-eta.com,government,2025-09-01T21:30:21Z
ontario-health-verify.com,government,2025-09-01T21:30:21Z
cra-verify.com,government,2025-09-01T21:30:21Z
quebec-verify.com,government,2025-09-01T21:30:21Z
canadapost-delivery.com,government,2025-09-01T21:30:21Z
canada-immigration-secure.com,government,2025-09-01T21:30:21Z
servicecanada-secure.com,government,2025-09-01T21:30:21Z
reviewgsthstca.com,government,2025-09-01T21:30:21Z
cra-account-secure.com,government,2025-09-01T21:30:21Z
canada-border-login.com,government,2025-09-01T21:30:21Z
alberta-account-verify.com,government,2025-09-01T21:30:21Z
canada-border-secure.com,government,2025-09-01T21:30:21Z
elections-canada-verify.com,government,2025-09-01T21:30:21Z
setup-canada6517-post4278-now.com,government,2025-09-01T21:30:21Z
canadapost-verify.com,government,2025-09-01T21:30:21Z
