domain,category,detected_at
pcfinancial-secure.com,banking,2025-09-02T20:10:31Z
motivefinancial-secure.com,banking,2025-09-02T20:10:31Z
cibc-secure-access.com,banking,2025-09-02T20:10:31Z
rbc-secure-login.com,banking,2025-09-02T20:10:31Z
bmo-secure-login.com,banking,2025-09-02T20:10:31Z
rbc-account-update.com,banking,2025-09-02T20:10:31Z
bmo-secure-access.com,banking,2025-09-02T20:10:31Z
servus-verify.com,banking,2025-09-02T20:10:31Z
nationalbank-secure.com,banking,2025-09-02T20:10:31Z
bmo-online-banking.com,banking,2025-09-02T20:10:31Z
online-cibc-secure.com,banking,2025-09-02T20:10:31Z
simplii-verify.com,banking,2025-09-02T20:10:31Z
mobile-td-app.com,banking,2025-09-02T20:10:31Z
bmo-mobile-banking.com,banking,2025-09-02T20:10:31Z
atb-secure.com,banking,2025-09-02T20:10:31Z
eqbank-verify.com,banking,2025-09-02T20:10:31Z
koho-verify.com,banking,2025-09-02T20:10:31Z
td-account-update.com,banking,2025-09-02T20:10:31Z
cibc-mobile-app.com,banking,2025-09-02T20:10:31Z
scotia-verify.com,banking,2025-09-02T20:10:31Z
cibc-verify.com,banking,2025-09-02T20:10:31Z
cibc-account-update.com,banking,2025-09-02T20:10:31Z
rbc-online-banking.com,banking,2025-09-02T20:10:31Z
coastcapitalsavings-secure.com,banking,2025-09-02T20:10:31Z
td-online-banking.com,banking,2025-09-02T20:10:31Z
bmo-verification.com,banking,2025-09-02T20:10:31Z
scotia-account-update.com,banking,2025-09-02T20:10:31Z
alternabank-secure.com,banking,2025-09-02T20:10:31Z
rbc-secure-access.com,banking,2025-09-02T20:10:31Z
rbc-verification.com,banking,2025-09-02T20:10:31Z
td-secure-access.com,banking,2025-09-02T20:10:31Z
td-secure-login.com,banking,2025-09-02T20:10:31Z
cibc-mobile-banking.com,banking,2025-09-02T20:10:31Z
laurentianbank-secure.com,banking,2025-09-02T20:10:31Z
rbc-verify.com,banking,2025-09-02T20:10:31Z
rbc-mobile-banking.com,banking,2025-09-02T20:10:31Z
bmo-verify.com,banking,2025-09-02T20:10:31Z
bmo-online.com,banking,2025-09-02T20:10:31Z
secure-td-bank.com,banking,2025-09-02T20:10:31Z
rbc-mobile-app.com,banking,2025-09-02T20:10:31Z
tangerine-verify.com,banking,2025-09-02T20:10:31Z
scotia-online.com,banking,2025-09-02T20:10:31Z
login-rbc-online.com,banking,2025-09-02T20:10:31Z
update-bmo-account.com,banking,2025-09-02T20:10:31Z
vancity-verify.com,banking,2025-09-02T20:10:31Z
td-mobile-banking.com,banking,2025-09-02T20:10:31Z
verify-scotiabank.com,banking,2025-09-02T20:10:31Z
cibc-online-banking.com,banking,2025-09-02T20:10:31Z
scotia-mobile-app.com,banking,2025-09-02T20:10:31Z
bmo-mobile-app.com,banking,2025-09-02T20:10:31Z
cibc-secure-login.com,banking,2025-09-02T20:10:31Z
desjardins-verify.com,banking,2025-09-02T20:10:31Z
td-verify-account.com,banking,2025-09-02T20:10:31Z
scotia-online-banking.com,banking,2025-09-02T20:10:31Z
td-verification.com,banking,2025-09-02T20:10:31Z
scotia-mobile-banking.com,banking,2025-09-02T20:10:31Z
wealthsimple-secure.com,banking,2025-09-02T20:10:31Z
cibc-verification.com,banking,2025-09-02T20:10:31Z
scotia-secure-login.com,banking,2025-09-02T20:10:31Z
hsbc-canada-secure.com,banking,2025-09-02T20:10:31Z
scotia-secure-access.com,banking,2025-09-02T20:10:31Z
