domain,category,detected_at
verify-scotiabank.com,banking,2025-09-01T19:35:11Z
td-secure-login.com,banking,2025-09-01T19:35:11Z
td-verification.com,banking,2025-09-01T19:35:11Z
rbc-mobile-app.com,banking,2025-09-01T19:35:11Z
secure-td-bank.com,banking,2025-09-01T19:35:11Z
td-account-update.com,banking,2025-09-01T19:35:11Z
motivefinancial-secure.com,banking,2025-09-01T19:35:11Z
scotia-secure-access.com,banking,2025-09-01T19:35:11Z
cibc-mobile-banking.com,banking,2025-09-01T19:35:11Z
simplii-verify.com,banking,2025-09-01T19:35:11Z
coastcapitalsavings-secure.com,banking,2025-09-01T19:35:11Z
bmo-mobile-banking.com,banking,2025-09-01T19:35:11Z
hsbc-canada-secure.com,banking,2025-09-01T19:35:11Z
desjardins-verify.com,banking,2025-09-01T19:35:11Z
rbc-verification.com,banking,2025-09-01T19:35:11Z
scotia-secure-login.com,banking,2025-09-01T19:35:11Z
online-cibc-secure.com,banking,2025-09-01T19:35:11Z
cibc-verification.com,banking,2025-09-01T19:35:11Z
bmo-mobile-app.com,banking,2025-09-01T19:35:11Z
cibc-verify.com,banking,2025-09-01T19:35:11Z
vancity-verify.com,banking,2025-09-01T19:35:11Z
bmo-online-banking.com,banking,2025-09-01T19:35:11Z
rbc-mobile-banking.com,banking,2025-09-01T19:35:11Z
laurentianbank-secure.com,banking,2025-09-01T19:35:11Z
bmo-verification.com,banking,2025-09-01T19:35:11Z
bmo-verify.com,banking,2025-09-01T19:35:11Z
rbc-account-update.com,banking,2025-09-01T19:35:11Z
atb-secure.com,banking,2025-09-01T19:35:11Z
rbc-secure-access.com,banking,2025-09-01T19:35:11Z
scotia-online-banking.com,banking,2025-09-01T19:35:11Z
cibc-online-banking.com,banking,2025-09-01T19:35:11Z
td-verify-account.com,banking,2025-09-01T19:35:11Z
bmo-online.com,banking,2025-09-01T19:35:11Z
rbc-verify.com,banking,2025-09-01T19:35:11Z
scotia-account-update.com,banking,2025-09-01T19:35:11Z
cibc-secure-access.com,banking,2025-09-01T19:35:11Z
cibc-mobile-app.com,banking,2025-09-01T19:35:11Z
alternabank-secure.com,banking,2025-09-01T19:35:11Z
cibc-account-update.com,banking,2025-09-01T19:35:11Z
cibc-secure-login.com,banking,2025-09-01T19:35:11Z
rbc-secure-login.com,banking,2025-09-01T19:35:11Z
scotia-mobile-app.com,banking,2025-09-01T19:35:11Z
rbc-online-banking.com,banking,2025-09-01T19:35:11Z
bmo-secure-login.com,banking,2025-09-01T19:35:11Z
bmo-secure-access.com,banking,2025-09-01T19:35:11Z
pcfinancial-secure.com,banking,2025-09-01T19:35:11Z
eqbank-verify.com,banking,2025-09-01T19:35:11Z
scotia-verify.com,banking,2025-09-01T19:35:11Z
update-bmo-account.com,banking,2025-09-01T19:35:11Z
td-online-banking.com,banking,2025-09-01T19:35:11Z
td-secure-access.com,banking,2025-09-01T19:35:11Z
login-rbc-online.com,banking,2025-09-01T19:35:11Z
mobile-td-app.com,banking,2025-09-01T19:35:11Z
scotia-mobile-banking.com,banking,2025-09-01T19:35:11Z
koho-verify.com,banking,2025-09-01T19:35:11Z
td-mobile-banking.com,banking,2025-09-01T19:35:11Z
tangerine-verify.com,banking,2025-09-01T19:35:11Z
servus-verify.com,banking,2025-09-01T19:35:11Z
nationalbank-secure.com,banking,2025-09-01T19:35:11Z
wealthsimple-secure.com,banking,2025-09-01T19:35:11Z
scotia-online.com,banking,2025-09-01T19:35:11Z
