domain,category,detected_at
td-secure-login.com,banking,2025-09-02T10:33:55Z
rbc-account-update.com,banking,2025-09-02T10:33:55Z
wealthsimple-secure.com,banking,2025-09-02T10:33:55Z
td-online-banking.com,banking,2025-09-02T10:33:55Z
td-account-update.com,banking,2025-09-02T10:33:55Z
rbc-secure-login.com,banking,2025-09-02T10:33:55Z
scotia-verify.com,banking,2025-09-02T10:33:55Z
bmo-online.com,banking,2025-09-02T10:33:55Z
coastcapitalsavings-secure.com,banking,2025-09-02T10:33:55Z
rbc-mobile-banking.com,banking,2025-09-02T10:33:55Z
rbc-verify.com,banking,2025-09-02T10:33:55Z
td-mobile-banking.com,banking,2025-09-02T10:33:55Z
verify-scotiabank.com,banking,2025-09-02T10:33:55Z
koho-verify.com,banking,2025-09-02T10:33:55Z
cibc-secure-login.com,banking,2025-09-02T10:33:55Z
rbc-mobile-app.com,banking,2025-09-02T10:33:55Z
cibc-mobile-app.com,banking,2025-09-02T10:33:55Z
tangerine-verify.com,banking,2025-09-02T10:33:55Z
pcfinancial-secure.com,banking,2025-09-02T10:33:55Z
bmo-mobile-app.com,banking,2025-09-02T10:33:55Z
td-verification.com,banking,2025-09-02T10:33:55Z
cibc-verification.com,banking,2025-09-02T10:33:55Z
nationalbank-secure.com,banking,2025-09-02T10:33:55Z
login-rbc-online.com,banking,2025-09-02T10:33:55Z
cibc-account-update.com,banking,2025-09-02T10:33:55Z
cibc-mobile-banking.com,banking,2025-09-02T10:33:55Z
bmo-secure-access.com,banking,2025-09-02T10:33:55Z
eqbank-verify.com,banking,2025-09-02T10:33:55Z
secure-td-bank.com,banking,2025-09-02T10:33:55Z
bmo-verify.com,banking,2025-09-02T10:33:55Z
alternabank-secure.com,banking,2025-09-02T10:33:55Z
scotia-secure-access.com,banking,2025-09-02T10:33:55Z
td-secure-access.com,banking,2025-09-02T10:33:55Z
desjardins-verify.com,banking,2025-09-02T10:33:55Z
rbc-online-banking.com,banking,2025-09-02T10:33:55Z
scotia-mobile-app.com,banking,2025-09-02T10:33:55Z
scotia-online-banking.com,banking,2025-09-02T10:33:55Z
td-verify-account.com,banking,2025-09-02T10:33:55Z
hsbc-canada-secure.com,banking,2025-09-02T10:33:55Z
rbc-verification.com,banking,2025-09-02T10:33:55Z
scotia-online.com,banking,2025-09-02T10:33:55Z
simplii-verify.com,banking,2025-09-02T10:33:55Z
bmo-secure-login.com,banking,2025-09-02T10:33:55Z
cibc-verify.com,banking,2025-09-02T10:33:55Z
rbc-secure-access.com,banking,2025-09-02T10:33:55Z
scotia-secure-login.com,banking,2025-09-02T10:33:55Z
update-bmo-account.com,banking,2025-09-02T10:33:55Z
bmo-mobile-banking.com,banking,2025-09-02T10:33:55Z
laurentianbank-secure.com,banking,2025-09-02T10:33:55Z
bmo-verification.com,banking,2025-09-02T10:33:55Z
atb-secure.com,banking,2025-09-02T10:33:55Z
scotia-account-update.com,banking,2025-09-02T10:33:55Z
online-cibc-secure.com,banking,2025-09-02T10:33:55Z
scotia-mobile-banking.com,banking,2025-09-02T10:33:55Z
vancity-verify.com,banking,2025-09-02T10:33:55Z
motivefinancial-secure.com,banking,2025-09-02T10:33:55Z
bmo-online-banking.com,banking,2025-09-02T10:33:55Z
cibc-secure-access.com,banking,2025-09-02T10:33:55Z
mobile-td-app.com,banking,2025-09-02T10:33:55Z
servus-verify.com,banking,2025-09-02T10:33:55Z
cibc-online-banking.com,banking,2025-09-02T10:33:55Z
