domain,category,detected_at
tangerine-verify.com,banking,2025-09-01T19:30:06Z
rbc-online-banking.com,banking,2025-09-01T19:30:06Z
bmo-verify.com,banking,2025-09-01T19:30:06Z
td-verify-account.com,banking,2025-09-01T19:30:06Z
mobile-td-app.com,banking,2025-09-01T19:30:06Z
scotia-mobile-app.com,banking,2025-09-01T19:30:06Z
scotia-secure-access.com,banking,2025-09-01T19:30:06Z
simplii-verify.com,banking,2025-09-01T19:30:06Z
login-rbc-online.com,banking,2025-09-01T19:30:06Z
td-online-banking.com,banking,2025-09-01T19:30:06Z
td-mobile-banking.com,banking,2025-09-01T19:30:06Z
desjardins-verify.com,banking,2025-09-01T19:30:06Z
bmo-mobile-banking.com,banking,2025-09-01T19:30:06Z
cibc-mobile-banking.com,banking,2025-09-01T19:30:06Z
eqbank-verify.com,banking,2025-09-01T19:30:06Z
rbc-secure-access.com,banking,2025-09-01T19:30:06Z
scotia-mobile-banking.com,banking,2025-09-01T19:30:06Z
rbc-account-update.com,banking,2025-09-01T19:30:06Z
rbc-mobile-banking.com,banking,2025-09-01T19:30:06Z
bmo-secure-login.com,banking,2025-09-01T19:30:06Z
bmo-verification.com,banking,2025-09-01T19:30:06Z
atb-secure.com,banking,2025-09-01T19:30:06Z
cibc-secure-access.com,banking,2025-09-01T19:30:06Z
bmo-online.com,banking,2025-09-01T19:30:06Z
koho-verify.com,banking,2025-09-01T19:30:06Z
bmo-secure-access.com,banking,2025-09-01T19:30:06Z
scotia-verify.com,banking,2025-09-01T19:30:06Z
cibc-verify.com,banking,2025-09-01T19:30:06Z
hsbc-canada-secure.com,banking,2025-09-01T19:30:06Z
td-verification.com,banking,2025-09-01T19:30:06Z
secure-td-bank.com,banking,2025-09-01T19:30:06Z
scotia-online.com,banking,2025-09-01T19:30:06Z
scotia-account-update.com,banking,2025-09-01T19:30:06Z
online-cibc-secure.com,banking,2025-09-01T19:30:06Z
pcfinancial-secure.com,banking,2025-09-01T19:30:06Z
td-account-update.com,banking,2025-09-01T19:30:06Z
rbc-verification.com,banking,2025-09-01T19:30:06Z
cibc-online-banking.com,banking,2025-09-01T19:30:06Z
laurentianbank-secure.com,banking,2025-09-01T19:30:06Z
rbc-mobile-app.com,banking,2025-09-01T19:30:06Z
td-secure-login.com,banking,2025-09-01T19:30:06Z
vancity-verify.com,banking,2025-09-01T19:30:06Z
nationalbank-secure.com,banking,2025-09-01T19:30:06Z
td-secure-access.com,banking,2025-09-01T19:30:06Z
cibc-secure-login.com,banking,2025-09-01T19:30:06Z
coastcapitalsavings-secure.com,banking,2025-09-01T19:30:06Z
motivefinancial-secure.com,banking,2025-09-01T19:30:06Z
alternabank-secure.com,banking,2025-09-01T19:30:06Z
cibc-verification.com,banking,2025-09-01T19:30:06Z
scotia-secure-login.com,banking,2025-09-01T19:30:06Z
verify-scotiabank.com,banking,2025-09-01T19:30:06Z
update-bmo-account.com,banking,2025-09-01T19:30:06Z
scotia-online-banking.com,banking,2025-09-01T19:30:06Z
rbc-secure-login.com,banking,2025-09-01T19:30:06Z
rbc-verify.com,banking,2025-09-01T19:30:06Z
cibc-account-update.com,banking,2025-09-01T19:30:06Z
bmo-mobile-app.com,banking,2025-09-01T19:30:06Z
wealthsimple-secure.com,banking,2025-09-01T19:30:06Z
bmo-online-banking.com,banking,2025-09-01T19:30:06Z
servus-verify.com,banking,2025-09-01T19:30:06Z
cibc-mobile-app.com,banking,2025-09-01T19:30:06Z
