domain,category,detected_at
wealthsimple-secure.com,banking,2025-09-01T19:50:52Z
scotia-online.com,banking,2025-09-01T19:50:52Z
rbc-secure-access.com,banking,2025-09-01T19:50:52Z
rbc-online-banking.com,banking,2025-09-01T19:50:52Z
bmo-verification.com,banking,2025-09-01T19:50:52Z
scotia-secure-login.com,banking,2025-09-01T19:50:52Z
laurentianbank-secure.com,banking,2025-09-01T19:50:52Z
td-secure-access.com,banking,2025-09-01T19:50:52Z
online-cibc-secure.com,banking,2025-09-01T19:50:52Z
alternabank-secure.com,banking,2025-09-01T19:50:52Z
td-account-update.com,banking,2025-09-01T19:50:52Z
td-mobile-banking.com,banking,2025-09-01T19:50:52Z
mobile-td-app.com,banking,2025-09-01T19:50:52Z
td-online-banking.com,banking,2025-09-01T19:50:52Z
td-verify-account.com,banking,2025-09-01T19:50:52Z
cibc-secure-login.com,banking,2025-09-01T19:50:52Z
cibc-mobile-banking.com,banking,2025-09-01T19:50:52Z
cibc-account-update.com,banking,2025-09-01T19:50:52Z
tangerine-verify.com,banking,2025-09-01T19:50:52Z
servus-verify.com,banking,2025-09-01T19:50:52Z
bmo-online.com,banking,2025-09-01T19:50:52Z
bmo-online-banking.com,banking,2025-09-01T19:50:52Z
rbc-verification.com,banking,2025-09-01T19:50:52Z
scotia-verify.com,banking,2025-09-01T19:50:52Z
rbc-account-update.com,banking,2025-09-01T19:50:52Z
scotia-online-banking.com,banking,2025-09-01T19:50:52Z
bmo-mobile-banking.com,banking,2025-09-01T19:50:52Z
cibc-online-banking.com,banking,2025-09-01T19:50:52Z
cibc-verify.com,banking,2025-09-01T19:50:52Z
hsbc-canada-secure.com,banking,2025-09-01T19:50:52Z
pcfinancial-secure.com,banking,2025-09-01T19:50:52Z
rbc-mobile-banking.com,banking,2025-09-01T19:50:52Z
scotia-mobile-banking.com,banking,2025-09-01T19:50:52Z
bmo-secure-login.com,banking,2025-09-01T19:50:52Z
verify-scotiabank.com,banking,2025-09-01T19:50:52Z
bmo-secure-access.com,banking,2025-09-01T19:50:52Z
koho-verify.com,banking,2025-09-01T19:50:52Z
coastcapitalsavings-secure.com,banking,2025-09-01T19:50:52Z
scotia-mobile-app.com,banking,2025-09-01T19:50:52Z
rbc-mobile-app.com,banking,2025-09-01T19:50:52Z
scotia-secure-access.com,banking,2025-09-01T19:50:52Z
td-secure-login.com,banking,2025-09-01T19:50:52Z
rbc-verify.com,banking,2025-09-01T19:50:52Z
rbc-secure-login.com,banking,2025-09-01T19:50:52Z
scotia-account-update.com,banking,2025-09-01T19:50:52Z
bmo-verify.com,banking,2025-09-01T19:50:52Z
atb-secure.com,banking,2025-09-01T19:50:52Z
secure-td-bank.com,banking,2025-09-01T19:50:52Z
cibc-mobile-app.com,banking,2025-09-01T19:50:52Z
login-rbc-online.com,banking,2025-09-01T19:50:52Z
nationalbank-secure.com,banking,2025-09-01T19:50:52Z
td-verification.com,banking,2025-09-01T19:50:52Z
update-bmo-account.com,banking,2025-09-01T19:50:52Z
simplii-verify.com,banking,2025-09-01T19:50:52Z
desjardins-verify.com,banking,2025-09-01T19:50:52Z
cibc-verification.com,banking,2025-09-01T19:50:52Z
bmo-mobile-app.com,banking,2025-09-01T19:50:52Z
cibc-secure-access.com,banking,2025-09-01T19:50:52Z
eqbank-verify.com,banking,2025-09-01T19:50:52Z
motivefinancial-secure.com,banking,2025-09-01T19:50:52Z
vancity-verify.com,banking,2025-09-01T19:50:52Z
